DICE_COUNT, MAX_VAL, PROBABILITY 
14,20,0.00004942586590887754
14,21,0.00014798537231627753
14,22,0.0004052234891592775
14,23,0.0010277699540662776
14,24,0.0024377954158462775
14,25,0.005448187806996277
14,26,0.011541332017566276
14,27,0.023287363716766277
14,28,0.04493575016866627
14,29,0.08320268408526627
14,30,0.14825294870446626
14,31,0.2548371241404663
14,32,0.4234946494854663
14,33,0.6816756070614662
14,34,1.0645786635484662
14,35,1.615462495626466
14,36,2.385177982260466
14,37,3.430701521590466
14,38,4.812533622800466
14,39,6.590960148440466
14,40,8.821343890480467
14,41,11.548798031470467
14,42,14.802758606330467
14,43,18.592085899730467
14,44,22.901354972540467
14,45,27.688925154770466
14,46,32.88720665362047
14,47,38.40528852901047
14,48,44.13379310105047
14,49,49.95152545952047
14,50,55.73324315688047
14,51,61.35772239578047
14,52,66.71526840695047
14,53,71.71391244241048
14,54,76.28373657555048
14,55,80.37903329853047
14,56,83.97829309124047
14,57,87.08227288205048
14,58,89.71059362503047
14,59,91.89742356677047
14,60,93.68682061069048
14,61,95.12824417957047
14,62,96.27262743567047
14,63,97.16925345537948
14,64,97.86353195877447
14,65,98.39564841819548
14,66,98.79996798939447
14,67,99.10502683285547
14,68,99.33392954315747
14,69,99.50498507392247
14,70,99.63244414383747
14,71,99.72723860219307
14,72,99.79765979218436
14,73,99.84994360785726
14,74,99.88875249606815
14,75,99.91755909291174
14,76,99.93894384594134
14,77,99.95482173387374
14,78,99.96661289530324
14,79,99.97537011238147
14,80,99.9818736991042
14,81,99.98670201584916
14,82,99.9902838421977
14,83,99.99293726034438
14,84,99.99489850087937
14,85,99.99634331124179
14,86,99.99740275083373
14,87,99.99817483400088
14,88,99.99873308621966
14,89,99.99913281502155
14,90,99.99941569977055
14,91,99.99961315486365
14,92,99.99974880618187
14,93,99.99984033172309
14,94,99.99990084833418
14,95,99.99993997339419
14,96,99.99996465040698
14,97,99.99997979852786
14,98,99.99998882608374
14,99,99.99999403522506
14,100,99.99999693710646
14,101,99.99999849271629
14,102,99.99999929223497
14,103,99.99999968452738
14,104,99.9999998673596
14,105,99.99999994780634
14,106,99.99999998097296
14,107,99.99999999366332
14,108,99.99999999811357
14,109,99.99999999951963
14,110,99.9999999999102
14,111,100.0000000000021
14,112,100.00000000001934
14,113,100.00000000002164
14,114,100.00000000002181
15,15,2.12682249073e-10
15,16,3.4029159851729997e-9
15,17,2.8924785873973e-8
15,18,1.73548715243973e-7
15,19,8.24356397407973e-7
15,20,0.000003297212907377973
15,21,0.000011534644543267972
15,22,0.00003619568302886798
15,23,0.00010370740935216798
15,24,0.000274857777767168
15,25,0.000680506206060168
15,26,0.001586064650716168
15,27,0.003501382342656168
15,28,0.007357945400066168
15,29,0.014779699846666168
15,30,0.02847551886856617
15,31,0.05277804441666617
15,32,0.09434286713886617
15,33,0.16300175338346617
15,34,0.2727331272744662
15,35,0.4426736128374662
15,36,0.6980502480944661
15,37,1.070871087020466
15,38,1.600181819928466
15,39,2.331688315480466
15,40,3.316569072375466
15,41,4.609363276865466
15,42,6.264919199505465
15,43,8.334515970185466
15,44,10.861413366545467
15,45,13.876216924835466
15,46,17.392544425895466
15,47,21.403521553085465
15,48,25.879603302675463
15,49,30.768109051795463
15,50,35.99468231175546
15,51,41.46666367581546
15,52,47.07812988264546
15,53,52.716140174865465
15,54,58.267577493765465
15,55,63.625901406175466
15,56,68.69715271267546
15,57,73.40466103506546
15,58,77.69208611610546
15,59,81.52464031911546
15,60,84.88855883983547
15,61,87.78907284568547
15,62,90.24727465918546
15,63,92.29633038325547
15,64,93.97749381214547
15,65,95.33631686776546
15,66,96.41935434300547
15,67,97.27154557279047
15,68,97.93434268167147
15,69,98.44455969958547
15,70,98.83384830267546
15,71,99.12866700018546
15,72,99.35059869751846
15,73,99.51688066465046
15,74,99.64103346048445
15,75,99.73350395263626
15,76,99.80226628913445
15,77,99.85334957281844
15,78,99.89128009476525
15,79,99.91943894528505
15,80,99.94034336270575
15,81,99.95586356321175
15,82,99.96738738370135
15,83,99.97594404974407
15,84,99.98229663748917
15,85,99.98701090508519
15,86,99.99050643822856
15,87,99.99309461351682
15,88,99.99500674987543
15,89,99.99641495721242
15,90,99.99744754965862
15,91,99.99820041614048
15,92,99.99874539007746
15,93,99.99913639930215
15,94,99.99941398225585
15,95,99.99960860927493
15,96,99.99974313567037
15,97,99.99983462744311
15,98,99.99989573472048
15,99,99.99993573803746
15,100,99.9999613552878
15,101,99.99997737008317
15,102,99.99998712330353
15,103,99.99999289694152
15,104,99.99999621127478
15,105,99.99999805148742
15,106,99.99999903691764
15,107,99.99999954422873
15,108,99.99999979438657
15,109,99.999999912033
15,110,99.99999996453171
15,111,99.99999998662348
15,112,99.99999999532277
15,113,99.99999999849716
15,114,99.99999999955688
15,115,99.99999999987492
15,116,99.9999999999586
15,117,99.9999999999772
15,118,99.99999999998049
15,119,99.9999999999809
15,120,99.99999999998093
16,16,3.54470415122e-11
16,17,6.025997057071999e-10
16,18,5.4233973513672e-9
16,19,3.43481832252672e-8
16,20,1.7174091612626722e-7
16,21,7.212764006892673e-7
16,22,0.000002643681710859267
16,23,0.000008675728396349266
16,24,0.000025955475824049265
16,25,0.00007173618066604927
16,26,0.00018501648894304928
16,27,0.0004488110619110493
16,28,0.0010304523449300492
16,29,0.002250743964440049
16,30,0.004696742703990049
16,31,0.00939685288579005
16,32,0.01807977592089005
16,33,0.03353924300229005
16,34,0.060122638175790055
16,35,0.10435183515479005
16,36,0.17566748731989004
16,37,0.28726327552389
16,38,0.45694544929089004
16,39,0.70791860808889
16,40,1.06936636843789
16,41,1.57667235928789
16,42,2.27112063662589
16,43,3.1989321285278898
16,44,4.40953960905789
16,45,5.95307820015789
16,46,7.87716630171789
16,47,10.22316219396789
16,48,13.022188573337889
16,49,16.291302590527888
16,50,20.03023477079789
16,51,24.21911292833789
16,52,28.817520720167888
16,53,33.765118296297885
16,54,38.983888066597885
16,55,44.381883765117884
16,56,49.85818249084788
16,57,55.30859422433788
16,58,60.631593784217884
16,59,65.73391982312788
16,60,70.53533651383788
16,61,74.97216673818788
16,62,78.99936197810788
16,63,82.59104896919789
16,64,85.73966052722788
16,65,88.45389514323789
16,66,90.75584123467789
16,67,92.67764048520789
16,68,94.25805260638789
16,69,95.53923061013789
16,70,96.5639354961879
16,71,97.37332791127689
16,72,98.00538626667989
16,73,98.4939269924319
16,74,98.86814950774189
16,75,99.15259797087789
16,76,99.36742201305289
16,77,99.52882501079588
16,78,99.64960543956788
16,79,99.73971900577558
16,80,99.80681205254798
16,81,99.85669703625149
16,82,99.89375697134739
16,83,99.9212771537752
16,84,99.94170956659609
16,85,99.95687899038339
16,86,99.96814098368338
16,87,99.97650149627052
16,88,99.98270667132135
16,89,99.98730989901703
16,90,99.99072171692842
16,91,99.99324686895666
16,92,99.99511178746587
16,93,99.99648494610736
16,94,99.99749191040492
16,95,99.99822644913499
16,96,99.99875872447875
16,97,99.99914132214738
16,98,99.99941369069782
16,99,99.99960541480499
16,100,99.99973863792754
16,101,99.99982986676619
16,102,99.9998913269009
16,103,99.99993199150641
16,104,99.99995836975614
16,105,99.99997511584853
16,106,99.99998550142352
16,107,99.99999178169516
16,108,99.99999547738608
16,109,99.99999758923325
16,110,99.99999875841516
16,111,99.99999938395798
16,112,99.99999970648066
16,113,99.99999986621485
16,114,99.99999994192626
16,115,99.99999997612132
16,116,99.99999999076164
16,117,99.99999999666612
16,118,99.99999999889174
16,119,99.99999999966802
16,120,99.99999999991532
16,121,99.99999999998599
16,122,100.00000000000365
16,123,100.00000000000738
16,124,100.000000000008
16,125,100.00000000000807
16,126,100.00000000000807
17,17,5.90784025203e-12
17,18,1.0634112453603e-10
17,19,1.01024068309603e-9
17,20,6.73493788731603e-9
17,21,3.535842390841603e-8
17,22,1.5557115735641603e-7
17,23,5.96178867992416e-7
17,24,0.000002042033167432416
17,25,0.000006367041905222416
17,26,0.000018317347319022414
17,27,0.00004912480532352241
17,28,0.00012380643624192243
17,29,0.00029510788011192243
17,30,0.0006687859194519225
17,31,0.0014472504574799224
17,32,0.0030014365749999224
17,33,0.0059838964803199226
17,34,0.011498968470379923
17,35,0.021347666108839924
17,36,0.03836451464053993
17,37,0.06685963874313994
17,38,0.11317070918283995
17,39,0.18631498807793995
17,40,0.29871154892593993
17,41,0.4669188373029399
17,42,0.7123055913249399
17,43,1.0615477828759399
17,44,1.54682592504294
17,45,2.20559161833694
17,46,3.07978488368194
17,47,4.21441820589194
17,48,5.65549984500194
17,49,7.447344501121941
17,50,9.62940624479194
17,51,12.23285543841194
17,52,15.27719455977194
17,53,18.76725362951194
17,54,22.690912979901942
17,55,27.017862895441944
17,56,31.699626424541943
17,57,36.67095104455194
17,58,41.85253126055194
17,59,47.15487677122194
17,60,52.48301035902195
17,61,57.741585100231944
17,62,62.839965595741944
17,63,67.69682884362194
17,64,72.24390463443194
17,65,76.42858242493195
17,66,80.21524497828194
17,67,83.58532909842195
17,68,86.53624138959195
17,69,89.07935649430195
17,70,91.23738676779195
17,71,93.04143259595195
17,72,94.52800472396194
17,73,95.73626222929194
17,74,96.70564331382994
17,75,97.47399279738895
17,76,98.07622069084594
17,77,98.54346844365695
17,78,98.90271796024395
17,79,99.17675448905895
17,80,99.38438649128295
17,81,99.54083024875095
17,82,99.65818009297995
17,83,99.74590258602905
17,84,99.81131127652554
17,85,99.85999529769694
17,86,99.89618862846494
17,87,99.92307678365424
17,88,99.94304419365744
17,89,99.95786914365314
17,90,99.96887460119345
17,91,99.97704329291551
17,92,99.98310460601105
17,93,99.9875997399748
17,94,99.9909303149476
17,95,99.99339452146154
17,96,99.9952139464812
17,97,99.99655344773959
17,98,99.9975358566047
17,99,99.99825284047668
17,100,99.99877291859295
17,101,99.99914737318005
17,102,99.99941460945192
17,103,99.99960337652227
17,104,99.99973515474878
17,105,99.99982593459184
17,106,99.99988755143244
17,107,99.99992869534843
17,108,99.99995568116992
17,109,99.99997303958412
17,110,99.9999839725386
17,111,99.99999070398177
17,112,99.99999474866668
17,113,99.9999971161762
17,114,99.99999846359616
17,115,99.99999920768619
17,116,99.99999960550086
17,117,99.99999981089194
17,118,99.99999991300996
17,119,99.99999996174513
17,120,99.99999998398732
17,121,99.99999999365217
17,122,99.99999999762962
17,123,99.99999999916996
17,124,99.99999999972684
17,125,99.99999999991289
17,126,99.99999999996956
17,127,99.99999999998502
17,128,99.9999999999887
17,129,99.99999999998944
17,130,99.99999999998956
17,131,99.99999999998957
17,132,99.99999999998957
18,18,9.84640042005e-13
18,19,1.8708160798105e-11
18,20,1.87081607981105e-10
18,21,1.3095712558711051e-9
18,22,7.202641907271105e-9
18,23,3.313116813337111e-8
18,24,1.324933281588711e-7
18,25,4.7281446587687107e-7
18,26,0.0000015338197432968713
18,27,0.000004585588473486872
18,28,0.000012767162956756872
18,29,0.000033375640470856876
18,30,0.00008246092401145687
18,31,0.00019358490505845687
18,32,0.0004337321409874569
18,33,0.0009309186789344569
18,34,0.0019200472914344571
18,35,0.003815907630454457
18,36,0.007324667335244457
18,37,0.013607288788764457
18,38,0.024509353503064456
18,39,0.042870898937764454
18,40,0.07292608087066446
18,41,0.12079484427986446
18,42,0.19505670614556447
18,43,0.3073802189265645
18,44,0.4731615762825645
18,45,0.7121041122595645
18,46,1.0486502173025645
18,47,1.5121624397625646
18,48,2.1367456678615646
18,49,2.9606113768085645
18,50,4.024910829848564
18,51,5.372007549808564
18,52,7.043218186488564
18,53,9.076119799168563
18,54,11.501592369768563
18,55,14.340827892248562
18,56,17.602580957968563
18,57,21.280950987928563
18,58,25.353966922288564
18,59,29.783189705748562
18,60,34.51446022936856
18,61,39.47980979255856
18,62,44.60043016001856
18,63,49.79048668854856
18,64,54.961466321728565
18,65,60.02669521737857
18,66,64.90564615965857
18,67,69.52768526286857
18,68,73.83497592922858
18,69,77.78435522819858
18,70,81.34810983664858
18,71,84.51369019220857
18,72,87.28249855404857
18,73,89.66795851165857
18,74,91.69311403346858
18,75,93.38801435417858
18,76,94.78712040469858
18,77,95.92692605853858
18,78,96.84393203315658
18,79,97.57305090587158
18,80,98.14646628249959
18,81,98.59292347874158
18,82,98.93739638730158
18,83,99.20105628765657
18,84,99.40146197805157
18,85,99.55289419743157
18,86,99.66676766553756
18,87,99.75206802173446
18,88,99.81577577755166
18,89,99.86325312766456
18,90,99.89858088726857
18,91,99.92484144137987
18,92,99.94434944058297
18,93,99.95883543684067
18,94,99.96958926289408
18,95,99.9775702831091
18,96,99.9834911794105
18,97,99.98788107029179
18,98,99.99113276276248
18,99,99.99353797119475
18,100,99.99531348794507
18,101,99.99662058855263
18,102,99.99757939717239
18,103,99.9982795076675
18,104,99.99878782913129
18,105,99.99915437882197
18,106,99.9994165611745
18,107,99.99960233331441
18,108,99.99973255367581
18,109,99.99982273229548
18,110,99.9998843428058
18,111,99.99992581243744
18,112,99.99995327400242
18,113,99.99997114020813
18,114,99.99998254367942
18,115,99.99998967408379
18,116,99.99999403543414
18,117,99.99999664092785
18,118,99.99999815874621
18,119,99.9999990194701
18,120,99.99999949373158
18,121,99.9999997471301
18,122,99.99999987812444
18,123,99.99999994347924
18,124,99.99999997485891
18,125,99.99999998931172
18,126,99.99999999567301
18,127,99.99999999833672
18,128,99.99999999939219
18,129,99.99999999978537
18,130,99.99999999992195
18,131,99.99999999996574
18,132,99.99999999997851
18,133,99.99999999998185
18,134,99.9999999999826
18,135,99.99999999998275
18,136,99.99999999998278
18,137,99.99999999998278
18,138,99.99999999998278
19,19,1.64106673667e-13
19,20,3.2821334733469998e-12
19,21,3.4462401470147e-11
19,22,2.52724277448147e-10
19,23,1.453164595328147e-9
19,24,6.975025950888147e-9
19,25,2.9057083203988146e-8
19,26,1.0785637615668815e-7
19,27,3.634618197716882e-7
19,28,0.000001127508303476688
19,29,0.0000032541683559466883
19,30,0.000008811253239736688
19,31,0.00002253265835363669
19,32,0.00005471800678583669
19,33,0.00012675106032663668
19,34,0.0002811399087366367
19,35,0.0005990199301496367
19,36,0.0012294419284806367
19,37,0.0024364763303506365
19,38,0.004672093644300637
19,39,0.008684697204640636
19,40,0.015674693914430635
19,41,0.027509032844330636
19,42,0.047005522285930634
19,43,0.07829419542103064
19,44,0.12725635044393063
19,45,0.20203172090713062
19,46,0.3135705897941306
19,47,0.4761912791991306
19,48,0.7080858784461306
19,49,1.0317007053981306
19,50,1.4739058983781306
19,51,2.0658641073061306
19,52,2.8425146802311305
19,53,3.8416093417621306
19,54,5.10226890166213
19,55,6.663076685312131
19,56,8.55977943789213
19,57,10.82272445925213
19,58,13.47421503227213
19,59,16.526006488242132
19,60,19.977184806002132
19,61,23.812662782602132
19,62,28.00249309932213
19,63,32.50213463299213
19,64,37.25372391643213
19,65,42.18830714967213
19,66,47.22889140161213
19,67,52.29408905666213
19,68,57.30206830171213
19,69,62.174492596582134
19,70,66.84013735319213
19,71,71.23791127234213
19,72,75.31907710148214
19,73,79.04855250055213
19,74,82.40526470868214
19,75,85.38162105939215
19,76,87.98223091372215
19,77,90.22206600840215
19,78,92.12427198612215
19,79,93.71784423264215
19,80,95.03535963168216
19,81,96.11091833985216
19,82,96.97840319394616
19,83,97.67011585771417
19,84,98.21580422923417
19,85,98.64205922005017
19,86,98.97203310197717
19,87,99.22541666581718
19,88,99.41860742298317
19,89,99.56500398802517
19,90,99.67537012802617
19,91,99.75822327956237
19,92,99.82021448688717
19,93,99.86647811606137
19,94,99.90093935191237
19,95,99.92657493280277
19,96,99.94562779204357
19,97,99.95977950740057
19,98,99.97028611221927
19,99,99.97808333258251
19,100,99.9838670883082
19,101,99.98815445915004
19,102,99.99132951005728
19,103,99.99367754635094
19,104,99.99541061924688
19,105,99.99668646364168
19,106,99.99762253157955
19,107,99.99830637711779
19,108,99.99880333457808
19,109,99.99916219399532
19,110,99.99941939809997
19,111,99.99960215037906
19,112,99.99973072264831
19,113,99.9998201747863
19,114,99.9998816426019
19,115,99.9999233076025
19,116,99.99995113123389
19,117,99.9999694133386
19,118,99.999981218087
19,119,99.99998869887763
19,120,99.99999334542129
19,121,99.99999617042998
19,122,99.99999784927104
19,123,99.99999882305276
19,124,99.99999937347799
19,125,99.99999967616344
19,126,99.99999983780371
19,127,99.99999992146061
19,128,99.99999996332838
19,129,99.99999998353967
19,130,99.99999999292402
19,131,99.99999999710118
19,132,99.99999999887686
19,133,99.99999999959444
19,134,99.99999999986862
19,135,99.99999999996702
19,136,99.99999999999991
19,137,100.00000000001005
19,138,100.00000000001289
19,139,100.0000000000136
19,140,100.00000000001376
19,141,100.00000000001378
19,142,100.00000000001378
19,143,100.00000000001378
19,144,100.00000000001378
20,20,2.73511122779e-14
20,21,5.743733578359e-13
20,22,6.3181069361959e-12
20,23,4.84388198441959e-11
20,24,2.906329190651959e-10
20,25,1.4531372442151957e-9
20,26,6.2959570937751956e-9
20,27,2.4271472764275196e-8
20,28,8.48426989926752e-8
20,29,2.727186288596752e-7
20,30,8.148378274186752e-7
20,31,0.000002282217529718675
20,32,0.000006032817741458675
20,33,0.000015134509476398675
20,34,0.00003619910922749868
20,35,0.00008286784263309868
20,36,0.00018216213626539869
20,37,0.0003856005821393987
20,38,0.0007879245274723986
20,39,0.0015574871337253986
20,40,0.0029838114911153986
20,41,0.005549403825395399
20,42,0.010034405977755399
20,43,0.0176637527039854
20,44,0.0303067058857854
20,45,0.0507374153523854
20,46,0.0829619193027854
20,47,0.1326112352826854
20,48,0.20739160967518538
20,49,0.3175716690351854
20,50,0.4764727540311854
20,51,0.7009143453531854
20,52,1.0115530764201854
20,53,1.4330437581601854
20,54,1.9939467685871852
20,55,2.7263106057901854
20,56,3.6648732691101853
20,57,4.845852192360185
20,58,6.305328917680185
20,59,8.077278976350186
20,60,10.191345167430185
20,61,12.670497818150185
20,62,15.528762167700185
20,63,18.769214444600184
20,64,22.382449473560186
20,65,26.345700954250187
20,66,30.62275106449019
20,67,35.16470216376019
20,68,39.91160654277019
20,69,44.794869076500184
20,70,49.740262070430184
20,71,54.671330976560185
20,72,59.51293166367019
20,73,64.19462928032019
20,74,68.65370652097019
20,75,72.83757258880019
20,76,76.70542733260018
20,77,80.22910959269018
20,78,83.39313538203018
20,79,86.19400119614018
20,80,88.63888315149018
20,81,90.74389897199018
20,82,92.53211518540017
20,83,94.03147723210017
20,84,95.27281887365017
20,85,96.28807424750016
20,86,97.10877674540116
20,87,97.76488899045016
20,88,98.28397204477716
20,89,98.69067274961616
20,90,99.00648743800116
20,91,99.24974842113316
20,92,99.43577576438516
20,93,99.57713932853716
20,94,99.68398290357815
20,95,99.76437155839976
20,96,99.82463338252946
20,97,99.86967632653236
20,98,99.90326903117206
20,99,99.92828096872736
20,100,99.94688183814756
20,101,99.96070312754686
20,102,99.97096638193807
20,103,99.97858333494035
20,104,99.98423300809874
20,105,99.98842042593668
20,106,99.99152094777988
20,107,99.99381352165844
20,108,99.9955055079864
20,109,99.99675114540652
20,110,99.99766525334725
20,111,99.99833338315611
20,112,99.99881933094568
20,113,99.99917069612381
20,114,99.99942299573523
20,115,99.99960271373921
20,116,99.99972956600708
20,117,99.99981818819606
20,118,99.99987939868932
20,119,99.9999211479291
20,120,99.99994923527767
20,121,99.99996785241423
20,122,99.99997999621881
20,123,99.99998778255834
20,124,99.99999268417736
20,125,99.99999571007585
20,126,99.99999753962348
20,127,99.99999862168721
20,128,99.99999924685898
20,129,99.99999959920187
20,130,99.99999979261636
20,131,99.99999989585737
20,132,99.999999949347
20,133,99.99999997619253
20,134,99.99999998921483
20,135,99.99999999530488
20,136,99.99999999804277
20,137,99.99999999922208
20,138,99.9999999997069
20,139,99.99999999989625
20,140,99.99999999996611
20,141,99.9999999999903
20,142,99.99999999999808
20,143,100.0000000000004
20,144,100.00000000000102
20,145,100.00000000000118
20,146,100.00000000000121
20,147,100.00000000000121
20,148,100.00000000000121
20,149,100.00000000000121
20,150,100.00000000000121
