DICE_COUNT, MIN_VAL, PROBABILITY 
13,107,5.230236751148844e-12
13,108,-7.570083794951155e-12
14,14,100
14,15,99.99999999872391
14,16,99.9999999808586
14,17,99.99999984686879
14,18,99.99999913225643
14,19,99.99999609515392
14,20,99.99998516286095
14,21,99.9999505741341
14,22,99.99985201462769
14,23,99.99959477651085
14,24,99.99897223004594
14,25,99.99756220458416
14,26,99.99455181219301
14,27,99.98845866798244
14,28,99.97671263628324
14,29,99.95506424983134
14,30,99.91679731591474
14,31,99.85174705129553
14,32,99.74516287585953
14,33,99.57650535051454
14,34,99.31832439293854
14,35,98.93542133645154
14,36,98.38453750437354
14,37,97.61482201773954
14,38,96.56929847840954
14,39,95.18746637719954
14,40,93.40903985155954
14,41,91.17865610951954
14,42,88.45120196852953
14,43,85.19724139366953
14,44,81.40791410026952
14,45,77.09864502745953
14,46,72.31107484522953
14,47,67.11279334637953
14,48,61.59471147098953
14,49,55.86620689894953
14,50,50.04847454047953
14,51,44.26675684311953
14,52,38.64227760421953
14,53,33.28473159304953
14,54,28.28608755758953
14,55,23.71626342444953
14,56,19.62096670146953
14,57,16.02170690875953
14,58,12.91772711794953
14,59,10.28940637496953
14,60,8.10257643322953
14,61,6.313179389309529
14,62,4.871755820429529
14,63,3.727372564329529
14,64,2.8307465446205287
14,65,2.1364680412255286
14,66,1.6043515818045284
14,67,1.2000320106055284
14,68,0.8949731671445285
14,69,0.6660704568425284
14,70,0.4950149260775284
14,71,0.3675558561625284
14,72,0.2727613978069284
14,73,0.2023402078156284
14,74,0.1500563921427284
14,75,0.11124750393182839
14,76,0.08244090708822839
14,77,0.061056154058628395
14,78,0.0451782661262284
14,79,0.0333871046967284
14,80,0.0246298876185084
14,81,0.0181263008957784
14,82,0.013297984150818402
14,83,0.009716157802288402
14,84,0.007062739655608402
14,85,0.005101499120618401
14,86,0.0036566887582084014
14,87,0.002597249166268401
14,88,0.0018251659991204011
14,89,0.001266913780334401
14,90,0.000867184978435401
14,91,0.0005843002294414009
14,92,0.000386845136333401
14,93,0.000251193818117401
14,94,0.000159668276900901
14,95,0.00009915166581110098
14,96,0.00006002660579390098
14,97,0.00003534959300050098
14,98,0.000020201472122300983
14,99,0.000011173916248810984
14,100,0.000005964774929520984
14,101,0.0000030628935220509837
14,102,0.0000015072836946209837
14,103,7.077650063799837e-7
14,104,3.1547259796498366e-7
14,105,1.3264036819198366e-7
14,106,5.219363569348366e-8
14,107,1.9027020518583655e-8
14,108,6.336651443883656e-9
14,109,1.886406667373656e-9
14,110,4.803406873936558e-10
14,111,8.976680406465583e-11
14,112,-2.132933189144169e-12
14,113,-1.936413392424417e-11
14,114,-2.166162735558417e-11
15,15,100
15,16,99.99999999978732
15,17,99.99999999659708
15,18,99.99999997107521
15,19,99.99999982645129
15,20,99.99999917564361
15,21,99.9999967027871
15,22,99.99998846535547
15,23,99.99996380431699
15,24,99.99989629259066
15,25,99.99972514222225
15,26,99.99931949379395
15,27,99.99841393534929
15,28,99.99649861765735
15,29,99.99264205459994
15,30,99.98522030015334
15,31,99.97152448113144
15,32,99.94722195558334
15,33,99.90565713286115
15,34,99.83699824661655
15,35,99.72726687272555
15,36,99.55732638716255
15,37,99.30194975190555
15,38,98.92912891297955
15,39,98.39981818007155
15,40,97.66831168451955
15,41,96.68343092762456
15,42,95.39063672313456
15,43,93.73508080049456
15,44,91.66548402981456
15,45,89.13858663345457
15,46,86.12378307516457
15,47,82.60745557410456
15,48,78.59647844691456
15,49,74.12039669732457
15,50,69.23189094820457
15,51,64.00531768824456
15,52,58.53333632418456
15,53,52.92187011735456
15,54,47.283859825134556
15,55,41.732422506234556
15,56,36.374098593824556
15,57,31.302847287324557
15,58,26.595338964934555
15,59,22.307913883894557
15,60,18.47535968088456
15,61,15.111441160164558
15,62,12.210927154314557
15,63,9.752725340814557
15,64,7.703669616744557
15,65,6.022506187854558
15,66,4.663683132234557
15,67,3.580645656994557
15,68,2.728454427209557
15,69,2.065657318328557
15,70,1.5554403004145572
15,71,1.1661516973245571
15,72,0.8713329998145571
15,73,0.6494013024815571
15,74,0.48311933534955714
15,75,0.3589665395155571
15,76,0.2664960473637571
15,77,0.19773371086555708
15,78,0.14665042718155707
15,79,0.10871990523475708
15,80,0.08056105471495709
15,81,0.05965663729425709
15,82,0.044136436788257086
15,83,0.03261261629865708
15,84,0.024055950255937084
15,85,0.017703362510837085
15,86,0.012989094914817085
15,87,0.009493561771437085
15,88,0.006905386483187085
15,89,0.004993250124577085
15,90,0.003585042787587085
15,91,0.002552450341397085
15,92,0.001799583859535085
15,93,0.0012546099225560852
15,94,0.0008636006978640853
15,95,0.0005860177441610853
15,96,0.0003913907250740853
15,97,0.0002568643296340853
15,98,0.0001653725568939853
15,99,0.0001042652795254853
15,100,0.0000642619625473853
15,101,0.0000386447122187853
15,102,0.0000226299168372853
15,103,0.000012876696487405301
15,104,0.000007103058488385302
15,105,0.000003788725234325302
15,106,0.0000019485125875553018
15,107,9.630823719163019e-7
15,108,4.5577128832730187e-7
15,109,2.0561344779730185e-7
15,110,8.796701451230185e-8
15,111,3.546830496600185e-8
15,112,1.337653806800185e-8
15,113,4.67724329689185e-9
15,114,1.50284585480185e-9
15,115,4.431270095918501e-10
15,116,1.250882760238501e-10
15,117,4.1393872453450096e-11
15,118,2.2795116104450096e-11
15,119,1.9512982631100096e-11
15,120,1.9102715946931095e-11
16,16,100
16,17,99.99999999996456
16,18,99.9999999993974
16,19,99.99999999457661
16,20,99.99999996565182
16,21,99.99999982825909
16,22,99.9999992787236
16,23,99.9999973563183
16,24,99.99999132427162
16,25,99.9999740445242
16,26,99.99992826381936
16,27,99.99981498351107
16,28,99.9995511889381
16,29,99.99896954765508
16,30,99.99774925603558
16,31,99.99530325729603
16,32,99.99060314711423
16,33,99.98192022407913
16,34,99.96646075699773
16,35,99.93987736182423
16,36,99.89564816484523
16,37,99.82433251268013
16,38,99.71273672447613
16,39,99.54305455070913
16,40,99.29208139191113
16,41,98.93063363156213
16,42,98.42332764071213
16,43,97.72887936337413
16,44,96.80106787147213
16,45,95.59046039094213
16,46,94.04692179984212
16,47,92.12283369828212
16,48,89.77683780603212
16,49,86.97781142666211
16,50,83.70869740947211
16,51,79.96976522920211
16,52,75.78088707166211
16,53,71.18247927983211
16,54,66.23488170370211
16,55,61.016111933402115
16,56,55.618116234882116
16,57,50.14181750915212
16,58,44.69140577566212
16,59,39.368406215782116
16,60,34.266080176872116
16,61,29.464663486162117
16,62,25.027833261812116
16,63,21.000638021892115
16,64,17.408951030802115
16,65,14.260339472772115
16,66,11.546104856762115
16,67,9.244158765322116
16,68,7.322359514792115
16,69,5.741947393612115
16,70,4.460769389862115
16,71,3.4360645038121147
16,72,2.6266720887231148
16,73,1.9946137333201146
16,74,1.5060730075681146
16,75,1.1318504922581145
16,76,0.8474020291221145
16,77,0.6325779869471144
16,78,0.47117498920411444
16,79,0.3503945604321144
16,80,0.2602809942244144
16,81,0.19318794745201442
16,82,0.14330296374851442
16,83,0.10624302865261442
16,84,0.07872284622481443
16,85,0.05829043340391443
16,86,0.04312100961661443
16,87,0.031859016316614426
16,88,0.023498503729484428
16,89,0.01729332867864443
16,90,0.012690100982964428
16,91,0.009278283071574429
16,92,0.006753131043334429
16,93,0.004888212534114429
16,94,0.0035150538926344292
16,95,0.002508089595074429
16,96,0.0017735508650044292
16,97,0.0012412755212514292
16,98,0.0008586778526244291
16,99,0.0005863093021844291
16,100,0.0003945851950124291
16,101,0.0002613620724594291
16,102,0.0001701332338023291
16,103,0.00010867309909612911
16,104,0.0000680084935717291
16,105,0.00004163024383742911
16,106,0.00002488415145552911
16,107,0.000014498576462229108
16,108,0.000008218304821079109
16,109,0.000004522613896249109
16,110,0.000002410766722979109
16,111,0.000001241584810669109
16,112,6.16041989109109e-7
16,113,2.93519314195109e-7
16,114,1.3378512609210902e-7
16,115,5.8073719013409015e-8
16,116,2.3878665548709016e-8
16,117,9.238344509309017e-9
16,118,3.3338593270490162e-9
16,119,1.108235501729016e-9
16,120,3.31947116020016e-10
16,121,8.465659287801602e-11
16,122,1.3981318751916028e-11
16,123,-3.687499779583971e-12
16,124,-7.407251049383972e-12
16,125,-8.027209594349972e-12
16,126,-8.100145893757772e-12
17,17,100
17,18,99.99999999999409
17,19,99.99999999989366
17,20,99.99999999898976
17,21,99.99999999326506
17,22,99.99999996464157
17,23,99.99999984442884
17,24,99.99999940382114
17,25,99.99999795796684
17,26,99.99999363295811
17,27,99.99998168265269
17,28,99.99995087519468
17,29,99.99987619356376
17,30,99.9997048921199
17,31,99.99933121408056
17,32,99.99855274954253
17,33,99.99699856342501
17,34,99.99401610351968
17,35,99.98850103152962
17,36,99.97865233389116
17,37,99.96163548535947
17,38,99.93314036125686
17,39,99.88682929081716
17,40,99.81368501192206
17,41,99.70128845107406
17,42,99.53308116269706
17,43,99.28769440867507
17,44,98.93845221712407
17,45,98.45317407495706
17,46,97.79440838166306
17,47,96.92021511631806
17,48,95.78558179410805
17,49,94.34450015499806
17,50,92.55265549887805
17,51,90.37059375520805
17,52,87.76714456158805
17,53,84.72280544022806
17,54,81.23274637048806
17,55,77.30908702009806
17,56,72.98213710455806
17,57,68.30037357545807
17,58,63.329048955448066
17,59,58.147468739448065
17,60,52.845123228778064
17,61,47.51698964097807
17,62,42.25841489976807
17,63,37.16003440425807
17,64,32.30317115637807
17,65,27.756095365568072
17,66,23.57141757506807
17,67,19.784755021718073
17,68,16.414670901578074
17,69,13.463758610408075
17,70,10.920643505698074
17,71,8.762613232208073
17,72,6.958567404048074
17,73,5.471995276038074
17,74,4.263737770708074
17,75,3.294356686170074
17,76,2.526007202611074
17,77,1.923779309154074
17,78,1.456531556343074
17,79,1.097282039756074
17,80,0.8232455109410741
17,81,0.6156135087170741
17,82,0.4591697512490741
17,83,0.34181990702007414
17,84,0.25409741397097413
17,85,0.18868872347447413
17,86,0.14000470230307413
17,87,0.10381137153507414
17,88,0.07692321634577413
17,89,0.05695580634257413
17,90,0.042130856346874135
17,91,0.031125398806574132
17,92,0.02295670708451413
17,93,0.01689539398896413
17,94,0.012400260025214131
17,95,0.00906968505240413
17,96,0.00660547853847413
17,97,0.004786053518814131
17,98,0.0034465522604241305
17,99,0.0024641433953071306
17,100,0.0017471595233191305
17,101,0.0012270814070491306
17,102,0.0008526268199461306
17,103,0.0005853905480791306
17,104,0.00039662347772013057
17,105,0.00026484525121113055
17,106,0.00017406540815333057
17,107,0.00011244856756053057
17,108,0.00007130465156103057
17,109,0.000044318830064130574
17,110,0.000026960415864130573
17,111,0.00001602746138933057
17,112,0.000009296018218210571
17,113,0.000005251333307140571
17,114,0.0000028838237824705707
17,115,0.0000015364038333105708
17,116,7.923138037715708e-7
17,117,3.944991275325708e-7
17,118,1.891080498395708e-7
17,119,8.69900282095708e-8
17,120,3.8254848427270794e-8
17,121,1.6012651931270795e-8
17,122,6.347808194520794e-9
17,123,2.3703608228707936e-9
17,124,8.300221546907937e-10
17,125,2.731443916747937e-10
17,126,8.710060645379368e-11
17,127,3.0426062801493675e-11
17,128,1.4965846586393675e-11
17,129,1.1284842725653675e-11
17,130,1.0548641953506675e-11
17,131,1.0432399726325675e-11
17,132,1.0419483923305575e-11
18,18,100
18,19,99.99999999999902
18,20,99.9999999999813
18,21,99.99999999981293
18,22,99.99999999869044
18,23,99.99999999279737
18,24,99.99999996686884
18,25,99.99999986750669
18,26,99.99999952718555
18,27,99.99999846618027
18,28,99.99999541441154
18,29,99.99998723283706
18,30,99.99996662435954
18,31,99.99991753907601
18,32,99.99980641509497
18,33,99.99956626785904
18,34,99.9990690813211
18,35,99.9980799527086
18,36,99.99618409236957
18,37,99.99267533266479
18,38,99.98639271121127
18,39,99.97549064649697
18,40,99.95712910106226
18,41,99.92707391912937
18,42,99.87920515572017
18,43,99.80494329385448
18,44,99.69261978107347
18,45,99.52683842371748
18,46,99.28789588774048
18,47,98.95134978269748
18,48,98.48783756023748
18,49,97.86325433213848
18,50,97.03938862319148
18,51,95.97508917015149
18,52,94.62799245019148
18,53,92.95678181351148
18,54,90.92388020083149
18,55,88.4984076302315
18,56,85.6591721077515
18,57,82.3974190420315
18,58,78.71904901207151
18,59,74.64603307771151
18,60,70.2168102942515
18,61,65.4855397706315
18,62,60.5201902074415
18,63,55.3995698399815
18,64,50.2095133114515
18,65,45.038533678271506
18,66,39.973304782621504
18,67,35.094353840341505
18,68,30.472314737131505
18,69,26.165024070771505
18,70,22.215644771801504
18,71,18.651890163351503
18,72,15.486309807791503
18,73,12.717501445951504
18,74,10.332041488341503
18,75,8.306885966531503
18,76,6.611985645821504
18,77,5.212879595301503
18,78,4.073073941461503
18,79,3.156067966843503
18,80,2.4269490941285032
18,81,1.853533717500503
18,82,1.407076521258503
18,83,1.062603612698503
18,84,0.798943712343503
18,85,0.598538021948503
18,86,0.447105802568503
18,87,0.333232334462503
18,88,0.24793197826560298
18,89,0.18422422244840297
18,90,0.13674687233550298
18,91,0.10141911273150298
18,92,0.07515855862020297
18,93,0.05565055941710297
18,94,0.04116456315940297
18,95,0.03041073710600297
18,96,0.02242971689097297
18,97,0.01650882058957297
18,98,0.012118929708282971
18,99,0.008867237237602972
18,100,0.006462028805322972
18,101,0.004686512055002972
18,102,0.003379411447442972
18,103,0.002420602827688972
18,104,0.001720492332566972
18,105,0.001212170868782972
18,106,0.000845621178099972
18,107,0.000583438825571972
18,108,0.00039766668565697203
18,109,0.00026744632425897206
18,110,0.00017726770458977205
18,111,0.00011565719428047205
18,112,0.00007418756264347204
18,113,0.000046725997654272045
18,114,0.000028859791945372046
18,115,0.000017456320648972045
18,116,0.000010325916277182044
18,117,0.000005964565933792045
18,118,0.0000033590722234920447
18,119,0.0000018412538620920447
18,120,9.805299822690447e-7
18,121,5.062684932610446e-7
18,122,2.5286996303104464e-7
18,123,1.2187563043504465e-7
18,124,5.652083598334465e-8
18,125,2.5141164702444654e-8
18,126,1.0688350732844654e-8
18,127,4.327059429374654e-9
18,128,1.663355117964654e-9
18,129,6.078813933046539e-10
18,130,2.147020632806539e-10
18,131,7.812314449165392e-11
18,132,3.433781250035392e-11
18,133,2.1557625411953917e-11
18,134,1.8223068973403917e-11
18,135,1.7465215237369916e-11
18,136,1.7320862144791916e-11
18,137,1.7299209180905214e-11
18,138,1.7296929921548723e-11
19,19,100
19,20,99.99999999999983
19,21,99.99999999999672
19,22,99.99999999996554
19,23,99.99999999974727
19,24,99.99999999854684
19,25,99.99999999302499
19,26,99.99999997094292
19,27,99.99999989214363
19,28,99.99999963653819
19,29,99.9999988724917
19,30,99.99999674583165
19,31,99.99999118874676
19,32,99.99997746734165
19,33,99.99994528199322
19,34,99.99987324893968
19,35,99.99971886009126
19,36,99.99940098006985
19,37,99.99877055807151
19,38,99.99756352366964
19,39,99.99532790635568
19,40,99.99131530279534
19,41,99.98432530608555
19,42,99.97249096715565
19,43,99.95299447771406
19,44,99.92170580457896
19,45,99.87274364955606
19,46,99.79796827909286
19,47,99.68642941020586
19,48,99.52380872080086
19,49,99.29191412155386
19,50,98.96829929460186
19,51,98.52609410162187
19,52,97.93413589269386
19,53,97.15748531976885
19,54,96.15839065823785
19,55,94.89773109833784
19,56,93.33692331468784
19,57,91.44022056210784
19,58,89.17727554074784
19,59,86.52578496772784
19,60,83.47399351175784
19,61,80.02281519399784
19,62,76.18733721739784
19,63,71.99750690067783
19,64,67.49786536700783
19,65,62.746276083567835
19,66,57.81169285032784
19,67,52.77110859838784
19,68,47.70591094333784
19,69,42.69793169828784
19,70,37.82550740341784
19,71,33.15986264680784
19,72,28.76208872765784
19,73,24.680922898517842
19,74,20.95144749944784
19,75,17.594735291317843
19,76,14.618378940607842
19,77,12.017769086277841
19,78,9.777933991597841
19,79,7.875728013877842
19,80,6.282155767357842
19,81,4.964640368317841
19,82,3.8890816601478413
19,83,3.021596806053841
19,84,2.329884142285841
19,85,1.7841957707658411
19,86,1.357940779949841
19,87,1.0279668980228411
19,88,0.7745833341828412
19,89,0.5813925770168412
19,90,0.4349960119748412
19,91,0.32462987197384124
19,92,0.24177672043764126
19,93,0.17978551311284124
19,94,0.13352188393864123
19,95,0.09906064808764123
19,96,0.07342506719724123
19,97,0.05437220795644124
19,98,0.040220492599441236
19,99,0.029713887780741237
19,100,0.021916667417491237
19,101,0.016132911691801238
19,102,0.011845540849971237
19,103,0.008670489942721238
19,104,0.006322453649071238
19,105,0.004589380753121238
19,106,0.003313536358321238
19,107,0.002377468420452238
19,108,0.001693622882214238
19,109,0.001196665421917238
19,110,0.0008378060046792381
19,111,0.000580601900016238
19,112,0.000397849620933238
19,113,0.000269277351690238
19,114,0.00017982521370413804
19,115,0.00011835739808563804
19,116,0.00007669239748403804
19,117,0.00004886876609863804
19,118,0.00003058666137423804
19,119,0.000018781912970938038
19,120,0.00001130112233890804
19,121,0.000006654578678388039
19,122,0.000003829569985768039
19,123,0.000002150728933408039
19,124,0.0000011769472161830388
19,125,6.265219849320388e-7
19,126,3.238365353670388e-7
19,127,1.621962634440388e-7
19,128,7.853935780533879e-8
19,129,3.6671589819738797e-8
19,130,1.6460298312738797e-8
19,131,7.075942659388797e-9
19,132,2.898769066388797e-9
19,133,1.1231002463287971e-9
19,134,4.0551661233479716e-10
19,135,1.3132793750379714e-10
19,136,3.2925241159197134e-11
19,137,2.837430309713291e-14
19,138,-1.0108948248702868e-11
19,139,-1.2949095345172867e-11
19,140,-1.3659232364493867e-11
19,141,-1.3813609977389868e-11
19,142,-1.3841678634279968e-11
19,143,-1.3845688442407128e-11
19,144,-1.3846089423219844e-11
20,20,100
20,21,99.99999999999997
20,22,99.99999999999943
20,23,99.99999999999369
20,24,99.99999999995157
20,25,99.99999999970937
20,26,99.99999999854687
20,27,99.99999999370405
20,28,99.99999997572854
20,29,99.99999991515732
20,30,99.99999972728139
20,31,99.9999991851622
20,32,99.99999771778249
20,33,99.99999396718228
20,34,99.99998486549055
20,35,99.9999638008908
20,36,99.99991713215739
20,37,99.99981783786376
20,38,99.99961439941788
20,39,99.99921207547254
20,40,99.99844251286629
20,41,99.9970161885089
20,42,99.99445059617462
20,43,99.98996559402225
20,44,99.98233624729602
20,45,99.96969329411422
20,46,99.94926258464763
20,47,99.91703808069722
20,48,99.86738876471732
20,49,99.79260839032482
20,50,99.68242833096481
20,51,99.52352724596881
20,52,99.2990856546468
20,53,98.9884469235798
20,54,98.5669562418398
20,55,98.0060532314128
20,56,97.27368939420981
20,57,96.33512673088981
20,58,95.15414780763982
20,59,93.69467108231981
20,60,91.92272102364981
20,61,89.80865483256981
20,62,87.32950218184982
20,63,84.47123783229982
20,64,81.23078555539982
20,65,77.61755052643981
20,66,73.65429904574981
20,67,69.37724893550981
20,68,64.83529783623982
20,69,60.08839345722982
20,70,55.20513092349982
20,71,50.25973792956982
20,72,45.32866902343982
20,73,40.48706833632982
20,74,35.80537071967982
20,75,31.34629347902982
20,76,27.162427411199822
20,77,23.294572667399823
20,78,19.77089040730982
20,79,16.60686461796982
20,80,13.805998803859818
20,81,11.361116848509818
20,82,9.256101028009818
20,83,7.467884814599818
20,84,5.968522767899818
20,85,4.727181126349818
20,86,3.7119257524998175
20,87,2.8912232545988177
20,88,2.2351110095498177
20,89,1.7160279552228177
20,90,1.3093272503838178
20,91,0.9935125619988179
20,92,0.7502515788668178
20,93,0.5642242356148178
20,94,0.4228606714628178
20,95,0.3160170964218178
20,96,0.2356284416002178
20,97,0.1753666174705178
20,98,0.1303236734676178
20,99,0.0967309688279178
20,100,0.0717190312726178
20,101,0.05311816185241781
20,102,0.039296872453117804
20,103,0.0290336180619178
20,104,0.021416665059637803
20,105,0.015766991901247803
20,106,0.011579574063307802
20,107,0.008479052220107803
20,108,0.006186478341547803
20,109,0.004494492013587803
20,110,0.0032488545934578027
20,111,0.0023347466527248026
20,112,0.0016666168438738025
20,113,0.0011806690543088025
20,114,0.0008293038761818026
20,115,0.0005770042647638026
20,116,0.0003972862607918026
20,117,0.0002704339929258026
20,118,0.0001818118039395026
20,119,0.0001206013106797026
20,120,0.00007885207089310261
20,121,0.000050764722332202614
20,122,0.00003214758576430261
20,123,0.000020003781181202612
20,124,0.000012217441653652611
20,125,0.000007315822627302611
20,126,0.000004289924129632611
20,127,0.0000024603764957126107
20,128,0.0000013783127598926107
20,129,7.531409885656108e-7
20,130,4.0079809796761076e-7
20,131,2.0738361165561075e-7
20,132,1.0414260461061074e-7
20,133,5.065297689391074e-8
20,134,2.3807449694310737e-8
20,135,1.0785142828810737e-8
20,136,4.695099181780737e-9
20,137,1.9572036698507367e-9
20,138,7.778846223407368e-10
20,139,2.930716199017368e-10
20,140,1.0373006295573682e-10
20,141,3.386742217243682e-11
20,142,9.677164258936816e-12
20,143,1.882677626696817e-12
20,144,-4.2966616422318315e-13
20,145,-1.0525230266421831e-12
20,146,-1.202025557025183e-12
20,147,-1.233171917521683e-12
20,148,-1.238588675868903e-12
20,149,-1.239327324734433e-12
20,150,-1.2393976722454359e-12
